x;0.41930836722604453;0.1886540926706901;0.6320284030044065;0.29243939271344055;0.12764254733581926;0.3440806780164299;0.5585449386369976;0.7488012008842613;0.2060931357719068;0.5096125738811663;0.46040295343071597;0.587542540759237;0.4936340010412069;0.3694967757770296;0.6547400052042299;0.48089481123216427;0.6879062070270254;0.6107842022960662;0.6354028981306248;0.801491835391313;0.18409082361008577;0.3365011174888725;0.32698015907333694;0.5385941740533253;0.27735692442272675;0.4521311746704867;0.22703153184697195;0.3148861703004797;0.7354882294824172;0.07054558754233492;0.3838155218415725;0.08100719924599742;0.6348628380209732;0.26388383986866365;0.41598277895537916;0.4180976914630206;0.09876815896868107;0.43830438544788214;0.17753202525726747;0.1922983012750133;0.12198524355495594;0.4102401508191847;0.277895691525056;0.4968198910272378;0.4207992009989268;0.6529191919374223;0.7011765296344252;0.4679370490264502;0.06142664470037473;0.6841556058590521;0.4712626372971156;0.3063387667422773;0.612316421565486;0.30592438341612155;0.31373946658749713;0.4208984272071375;0.30430741734587136;0.3419598733841645;0.2646144618151221;0.5033646943595906;0.9011045032713806;0.7974607545452707;0.5721415474783835;0.38023659878280847;0.6949332721403074;0.47275256296723084;0.28910959203033615;0.14828555823460804;0.8260773835164157;0.3742707968266803;0.38452998736488664;0.2188164196594788;0.6665481558117531;0.7849562211554019;0.480654951967705;0.45443780202041334;0.20709267149161747;0.48803365526143266;0.6055558058496956;0.5151864540847074;0.4091230649839614;0.8033119634032374;0.6465195310721382;0.28698371822294555;0.2324379930905504;0.6566902230062327;0.5133419435312548;0.6702329899676945;0.5190437115763725;0.6360688347094885;0.5070459074949161;0.22421432277180514;0.4285614598790676;0.39080957246685766;0.4780294515520522;0.7991565557392253;0.5347778198853745;0.5585449386369976;0.18331298831817538;0.4562753759808396;0.7606991917275099;0.3713626371028444;0.16114061016172215;0.49277397093338066;0.28257236080449066;0.11857638830562395;0.29286019319830947;0.6875252338759312;0.5694173405628252;0.17114621105636724;0.45844576302741435;0.7497310522346792;0.06936828584340932;0.47403072132249313;0.2948023160026989;0.4851193721049087;0.30251512677638065;0.291272970541585;0.3560782254031529;0.5261481881170774;0.3063387667422773;0.6925828763064601;0.44460042148422085;0.3845827711766515;0.431701868070879;0.48222374646614125;0.17291597238489825;0.35473076163881545;0.2697267235470919;0.4525247748128663;0.13923432577760403;0.7002540462766659;0.3996851994986199;0.13084238657448094;0.24231175292004725;0.37849860064109125;0.5601907290656828;0.5389864775482625;0.4465735259825445;0.809227026288482;0.3392816271911252;0.240869156853889;0.3998426515499221;0.8507298526592022;0.4842626241926223;0.4628774948586792;0.7062296062420114;0.5330056447476496;0.6535137090074667;0.6256173910091377;0.4617713512980797;0.6711211590547658;0.4314123428387939;0.5930229855523597;0.23751233308439101;0.5052257794829917;0.29679230488576014;0.637943465889651;0.5277677460376369;0.10333142802928541;0.39470921905658224;0.186565365038049;0.5423441540110725;0.7211395623744142;0.8221132236880571;0.3274498850318685;0.10240468900933325;0.24327842521202925;0.5982836350215655;0.16114061016172215;0.6837746327079579;0.307792941067334;0.6856878251284719;0.4089318261624709;0.4030804329441286;0.753086953104524;0.6503122347694932;0.3830618697016956;0.4523507389138591;0.330429382257936;0.31508508362712667;0.3415763036344335;0.5803690308353763;0.6513869726680025;0.2189649085364873;0.4270457552486867;0.6886372361039688;0.1923791473483707;0.21146964024435544;0.2738948752491614;0.6345366154400687;0.1643358676937659;0.37128180173299985;0.34669782997915544;0.23255014498365773;0.2242910326271339;0.6816101709906868;0.6925828763064601;0.4314123428387939;0.4026818095117275;0.6429638858874767;0.09912459073319674;0.5422403663114106;0.13016816674740872;0.43202049462056014;0.8096079994395762;0.29926684631372336;0.6468381576218194;0.44099512109961936;0.46372295311227146;0.11272499508728162;0.32170931427233856;0.49545412905313135;0.5980043198270975;0.5337181319109718;0.23608276430397596;0.3604306167468343;0.4088172780289813;0.22375065447817144;0.4912000819167656;0.35852346533617047;0.44705561095247415;0.3604306167468343;0.5244198114745564;0.08416008905994327;0.5202563730614139;0.11272499508728162;0.5655773484319289;0.20315854711458975;0.8863047847678907;0.48089481123216427;0.22369787066640656;0.3245779890395937;0.3995974839376067;0.5083208106736237;0.4106533389914507;0.5274721066399026;0.25348854105872287;0.4521311746704867;0.4207992009989268;0.39230103317790954;0.07510885660293926;0.5236124893087734;0.27011933404328425;0.2411877834035701;0.3109548196146465;0.6938377614461296;0.1875121169459948;0.4298730536861967;0.6711211590547658;0.3117594953564613;0.26958182129647834;0.4355955604345756;0.17508709807958506;0.3275264910098133;0.5980043198270975;0.4912000819167656;0.43449503604852335;0.6281469961896168;0.671687166905967;0.35667842668863764;0.5242267625238732;0.24327842521202925;0.1840380397983209;0.6180010012041577;0.7535272224143696;0.16230867274294414;0.55251969490135;0.4919745422846505;0.4958203553075271;0.49545412905313135;0.5055276426959793;0.3080580185138447;0.2188164196594788;0.4190930318297165;0.3257238555254743;0.13923432577760403;0.1865125812262841;0.4519632605924501;0.8412385666601663;0.0812722034967891;0.5658023647616701;0.5958426492839948;0.5227018427128661;0.2242383638693276;0.3787696026417283;0.46700365620921114;0.47135315398790634;0.5700652288005928;0.487874568525574;0.5923576056561064;0.5510586505353214;0.11829592970253888;0.7128491710683528;0.5859349064576402;0.30651148895680336;0.489602735834789;0.3491974242909183;0.4030804329441286;0.26072424488444795;0.3543280308547903;0.6598142431154105;0.6011391496006228;0.10670415126075411;0.5280183380554317;0.2581349451053071;0.6775716610802087;0.21849779310979767;0.5275523507945385;0.22375065447817144;0.5519741689026981;0.15764392641945796;0.08588825636915831;0.8992843752594561;0.2741450903570827;0.7928605197028866;0.4712626372971156;0.27249960710762405;0.33267745376516933;0.15001372554382308;0.487874568525574;0.2732796386526868;0.5083208106736237;0.4006957945365534;0.6544213786545487;0.8088509066202109;0.29926684631372336;0.36924885576786637;0.33267745376516933;0.46751192205760966;0.2948023160026989;0.576960279978581;0.6610898566384646;0.16101027942310053;0.3005688362227837;0.43949032800857996;0.5547739075681872;0.44429098704286246;0.48057331034020523;0.7686010393099205;0.10702074188170246;0.6877535909105694;0.30639155055404216;0.49282675474514553;0.3703299098034625;0.8340291357447334;0.5693700521292838;0.2453468082843493;0.4066936079945594;0.841930983327144;0.4679370490264502;0.20769435224605615;0.4972842524523259;0.7044094782300869;0.37980057781181303;0.8491477822352353;0.4114734608178087;0.2552541032733181;0.31364433428567634;0.31867887399783473;0.386033903740126;0.4877826078228646;0.5374542582788426;0.7640747830814258;0.12592613057817376;0.4782913218238287;0.7362365958765902;0.7686010393099205;0.441732090243781;0.44292043832025135;0.6835280401561108;0.30606477375811897;0.3419598733841645;0.441732090243781;0.6475939315536301;0.6215618685773215;0.532510003517765;0.8298484145852261;0.5068274413365137;0.5420682512009992;0.22803106756668262;0.23608276430397596;0.3411171466034352;0.548726991203995;0.6551375738359758;0.455437337740124;0.3914153811025141;0.09173964958750064;0.2564945906804271;0.44718733887636036;0.6256173910091377;0.3705078542741476;0.5779771683933903;0.3100479881054013;0.38651456913390647;0.47735011513245296;0.1865125812262841;0.5107352213473332;0.3117594953564613;0.39503421487700235;0.2564945906804271;0.21849779310979767;0.47567223992361923;0.6862868402701214;0.4789978281942846;0.8588460167074654;0.5205911712557956;0.4232488230409848;0.17912767091029985;0.28794738227091965;0.22060171877471685;0.2642168212870944;0.0871763805268963;0.43784496760208136;0.07049280373057004;0.4006957945365534;0.4080231492381592;0.6868171080920442;0.5411947691364791;0.2014303798053747;0.32082738787162035;0.3411171466034352;0.2860962159490099;0.5055276426959793;0.10639835984431595;0.5543212215645166;0.8224840479631308;0.42021887223435084;0.541204859446816;0.6074956058261334;0.49739002380574987;0.6110507249354316;0.4189647674500142;0.39516598227048744;0.5264861187860119;0.4957344934839558;0.45794228280135635;0.5265766061596476;0.48304201184478046;0.27011933404328425;0.5102929755813008;0.7926914120525709;0.5691456938560495;0.2224861554625901;0.5675257246930394;0.42699297143692183;0.6152307967233024;0.5696670060504203;0.10702074188170246;0.6680803750811729;0.5458939511171086;0.6930372473685744;0.5213941074102199;0.15647624960005208;0.686497988489905;0.29753686247774414;0.716789660512577;0.5058462692456605;0.5328595043128221;0.20436876397539078;0.18756490075775967;0.45131805215614446;0.28035948757773366;0.129557487832608;0.3005688362227837;0.7407564257556198;0.7996797905622508;0.07049280373057004;0.5261481881170774;0.30651148895680336;0.34669782997915544;0.5423441540110725;0.26958182129647834;0.5958426492839948;0.2915469872835499;0.2625397735157269;0.8507298526592022;0.393060968853408;0.4957344934839558;0.8976949368428309;0.42359322417315215;0.6357160902083967;0.24928769530756711;0.23576358136121578;0.5986646081726595;0.48272338529509934;0.6757697082615335;0.5438030830558525;0.775464935156366;0.7601126148952216;0.5499237145386299;0.25646887569777194;0.6383525258637162;0.7062296062420114;0.5825874127339298;0.578254004921411;0.20361859434394358;0.3174796284496341;0.47567223992361923;0.04960719146726977;0.3364521357538458;0.46478527431065764;0.3830618697016956;0.5659927794554132;0.26072424488444795;0.44760074084390383;0.6760394418107889;0.4365370412477226;0.5420682512009992;0.6551580037368129;0.43081790248879936;0.3491974242909183;0.44661016815432913;0.2527795618453549;0.3914153811025141;0.545506100113746;0.512834823027518;0.3838155218415725;0.5887054486217618;0.40222801380597323;0.1468645266532389;0.3517820825572217;0.42975981092639537;0.6687888695944697;0.5923685721363208;0.6862868402701214;0.7439816040585958;0.3503871438315725;0.186565365038049;0.06936828584340932;0.4760532130747134;0.8416195398112605;0.7360797564761852;0.6354028981306248;0.6879062070270254;0.600259453238517;0.30251512677638065;0.2979518577157763;0.23006571599014747;0.7777394222473104;0.2551506622568991;0.2710612567541333;0.33827055953174745;0.41303331879682903;0.7488012008842613;0.1334937550180741;0.46453634764466095;0.12179115411747693;0.5658959749816099;0.6844667122581969;0.2562536389930288;0.630208274992482;0.6357160902083967;0.4843443414090156;0.10333142802928541;0.21549083138881342;0.3543280308547903;0.8183421926192467;0.594827525621324;0.2710612567541333;0.3666399899414226;0.7402310028906225;0.5275523507945385;0.5064163309826872;0.5742639875364065;0.11857638830562395;0.7663879225481757;0.677449788875786;0.3275264910098133;0.4638000028787494;0.24928769530756711;0.5006758185157912;0.256547374492192;0.45131805215614446;0.3518348663689866;0.5691456938560495;0.39748270862673724;0.3634885103475265;0.48272338529509934;0.4839832830086742;0.37753994265484725;0.5632958480435757;0.8302293877363203;0.3364521357538458;0.537888020170608;0.2014303798053747;0.7987755825881311;0.6945522989892132;0.770158953616986;0.27499622105331345;0.5542247552493877;0.5614415541574792;0.6215021686357824;0.36911267220743926;0.4341001704425785;0.4609520452602743;0.19987786180257067;0.6325124421871259;0.1840380397983209;0.8099835925970342;0.4180976914630206;0.4270457552486867;0.23328959632633162;0.10240468900933325;0.6055558058496956;0.40444639570452673;0.48414271504217105;0.5731066544152423;0.4674122669646885;0.5985985566901344;0.23751233308439101;0.43949032800857996;0.42606776560111537;0.2527795618453549;0.7330019510843309;0.5699350907119378;0.22229049680715268;0.548231924560098;0.5499237145386299;0.5555413357550623;0.587542540759237;0.43549457176823403;0.16230867274294414;0.621751602372131;0.06604269757274395;0.33215195855189783;0.2224861554625901;0.5905484441243964;0.3183837260016732;0.5913372669320529;0.37753994265484725;0.18377219706040465;0.7146692990802772;0.2411877834035701;0.25994295284544583;0.3080580185138447;0.4513657172799475;0.41622175792770283;0.5866141677521572;0.26040976272098976;0.42643422265573;0.29064181129975597;0.5583706010537584;0.46478527431065764;0.2522835518869648;0.20103798531182276;0.3377915583327698;0.50175016508947;0.18324706881800928;0.8264583566675099;0.5360678921586834;0.3393344110028901;0.6278357729076912;0.33778359993707846;0.2741450903570827;0.42421291845667275;0.6099887087650746;0.23533639018522778;0.5986646081726595;0.38766134773226707;0.35763711712918417;0.37776205735484525;0.43202049462056014;0.6544213786545487;0.6194799947641105;0.11432241604873195;0.6778595698227134;0.5119735624844945;0.3266615325236558;0.3206314398318251;0.4341001704425785;0.6934413387372562;0.47081265264396077;0.4933458138795639;0.44921647435659007;0.517031257383672;0.2870957516687206;0.5793106758124283;0.5655773484319289;0.39516598227048744;0.4358283377517935;0.5496445522850819;0.7432234203795862;0.7146067914084412;0.502395774973075;0.38452998736488664;0.22703153184697195;0.5693483795007392;0.638287216608042;0.42975981092639537;0.11096162890492028;0.4285614598790676;0.11605058335794699;0.06147942851213961;0.05417046052787411;0.6836715558439441;0.23708230002368663;0.10634557603255107;0.6797900429787622;0.1491380423782307;0.528289158588208;0.3666405959510454;0.5458815287262506;0.6421235569325265;0.3282110003593825;0.22803106756668262;0.9074005393077194;0.030026636921647087;0.40135226563491355;0.6835280401561108;0.6637853193235563;0.2732796386526868;0.5583706010537584;0.621751602372131;0.6463710376234556;0.677449788875786;0.41598277895537916;0.7373083574943418;0.2732680537440984;0.35504881750926065;0.06480501678280498;0.45443780202041334;0.5321913769680839;0.5794263767109737;0.5581597284887618;0.39503421487700235;0.621300122776035;0.37849860064109125;0.43997053996826896;0.03458990598225142;0.4628774948586792;0.6945522989892132;0.3440508450623967;0.25055538457774973;0.16119339397348703;0.22229049680715268;0.4368454318823707;0.3058396366152912;0.4972842524523259;0.3865604624183796;0.09912459073319674;0.21302237424979992;0.32925465831902834;0.6197073033513509;0.7063382168122261;0.45844576302741435;0.5661057919509274;0.34904822581300277;0.5962387084924237;0.5440723213202876;0.5812465047228982;0.7974607545452707;0.4117479685419228;0.3115802073748211;0.694918192231051;0.20900994033293208;0.8825337536990803;0.33215195855189783;0.2151589540967725;0.5440723213202876;0.7407564257556198;0.1519748720870251;0.4088172780289813;0.10085275804241178;0.3865604624183796;0.17418090978781398;0.4066936079945594;0.25894341712573515;0.3208256543866566;0.33827055953174745;0.6702987569797264;0.5227934309473974;0.4434696625275826;0.2642168212870944;0.3402581413650417;0.6793917890921333;0.5547739075681872;0.703357885069317;0.5411947691364791;0.841930983327144;0.3742707968266803;0.3025140483446258;0.09620502456153263;0.8897930892604202;0.0812722034967891;0.22988213220875614;0.568533009531173;0.622562162133592;0.27795630793212145;0.09007335827619273;0.6938377614461296;0.33160505415287567;0.809227026288482;0.703357885069317;0.34392732077507393;0.39294760037193394;0.4156556031737465;0.5902298175747153;0.9090063508537911;0.6207169889934462;0.4503811992231395;0.6797570090873004;0.18331298831817538;0.5694173405628252;0.5347778198853745;0.18663857658884075;0.6608949009972818;0.41565335011379406;0.7582924868832972;0.4540569940822861;0.20900994033293208;0.4893345040704301;0.5683705164095731;0.1808558382195149;0.3190992205624053;0.8656833964711466;0.6021149332133082;0.1886540926706901;0.6195332204735775;0.48294883960906165;0.2642679408249419;0.8552319527707957;0.5287672817573476;0.3183837260016732;0.4041105419105093;0.27111404056589816;0.3040827294367382;0.7535272224143696;0.5658959749816099;0.6841556058590521;0.24231175292004725;0.31255322516076084;0.2803067037659688;0.3785480082340336;0.7603037520126155;0.16575666303409137;0.5000627842988017;0.24150415212074572;0.7910403916909621;0.596903045950471;0.3705078542741476;0.5175114923069527;0.4609017102875555;0.0871763805268963;0.6194799947641105;0.3728632733754126;0.30592438341612155;0.4633024410941216;0.49998917354651745;0.198299009879642;0.5249745780599926;0.32328150538913236;0.42734382534112547;0.14734417106969067;0.7495375653202418;0.5664867651020216;0.03458990598225142;0.5245860533806105;0.4408411931790275;0.4765631545146137;0.5252932046096737;0.8088509066202109;0.3995974839376067;0.6680803750811729;0.7374110488093211;0.330429382257936;0.594827525621324;0.4601445822081817;0.5757671785360607;0.5007286023275561;0.2856702374723375;0.576960279978581;0.8126219376890212;0.4508641687741424;0.33822928479808756;0.5321286101062838;0.4578849399935048;0.7854746131444794;0.7125256422783501;0.8525499806711266;0.3115802073748211;0.4968198910272378;0.7330019510843309;0.307792941067334;0.15001372554382308;0.43160902430929105;0.522277364519278;0.17296875619666313;0.38766134773226707;0.23006571599014747;0.26111064355279634;0.221290961087442;0.3457104745521378;0.6382855992375848;0.44429098704286246;0.6180010012041577;0.5372637850672672;0.3907105730195607;0.7867763491673263;0.5227018427128661;0.5871615676081428;0.3996851994986199;0.4105587773688658;0.5242267625238732;0.47882333606856997;0.31273468779327934;0.5566716173983639;0.6635852741842209;0.6837746327079579;0.38651456913390647;0.5554985627268867;0.44207260514430896;0.5068274413365137;0.33045423622101083;0.5569737134205659;0.3783809342982278;0.31520479685016084;0.9153023868901299;0.284922756638338;0.7121446691272559;0.36950831855443694;0.20165956078240999;0.48411362208761244;0.4669011697488885;0.5928694862014727;0.309409099522614;0.4102401508191847;0.3740600070522831;0.13016816674740872;0.5227934309473974;0.8340291357447334;0.3298768868436606;0.5694711424997221;0.42815380547989057;0.6099887087650746;0.6239407279852206;0.3784458168293264;0.4355003816859253;0.26952903748471346;0.4014086610557928;0.6215618685773215;0.4465735259825445;0.48473839895381454;0.5788368115659565;0.4434696625275826;0.22056575604568057;0.4080231492381592;0.5812465047228982;0.5928694862014727;0.1875121169459948;0.5828431366833469;0.3148861703004797;0.4105587773688658;0.45203589227856444;0.32235960714104017;0.25847625052756446;0.23255014498365773;0.13084238657448094;0.332866313603096;0.47366842617502236;0.43405226390472634;0.7539081955654638;0.5128559803586266;0.7209653351166159;0.31767933827812406;0.6713463446976325;0.2780090917438863;0.2780090917438863;0.24366232483153333;0.4117479685419228;0.210710793239414;0.6152307967233024;0.5923576056561064;0.14278090200908633;0.8239333516999816;0.32903060896810665;0.13718306887049114;0.27795630793212145;0.237810931613191;0.23533639018522778;0.27111404056589816;0.3758450707936042;0.3774434308051641;0.3949814310652375;0.41322419669048427;0.4975819943246782;0.23708230002368663;0.2009852015000579;0.48222374646614125;0.13718306887049114;0.4578849399935048;0.18409082361008577;0.35567245645821466;0.4998003762232317;0.3440508450623967;0.44627978145214436;0.4689104222941871;0.0346426897940163;0.6797570090873004;0.847330105188385
